Kindly copy this dataset in excel!!!,,,,,,,,,,,,,
,,,,,,,,,,,,,
Transaction ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
1004434,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,55,375,20625,7218.75,0.35,In-store
4892039,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,200,10000,3500,0.35,In-store
6633485,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,50,100,5000,2000,0.4,In-store
9708950,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,75,3750,1500,0.4,In-store
3582488,Foot Locker,1185732,08-10-2021,Northeast,Rhode Island,Providence,Men's Apparel,60,75,4500,1350,0.3,In-store
6705630,Sports Direct,1185732,08-10-2021,Northeast,Rhode Island,Providence,Women's Apparel,65,200,13000,5200,0.4,In-store
2898027,Sports Direct,1185732,07-11-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,60,350,21000,7350,0.35,In-store
7419209,Sports Direct,1185732,07-11-2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,225,11250,3937.5,0.35,In-store
5444949,Sports Direct,1185732,07-11-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,50,220,11000,4400,0.4,In-store
5523736,Sports Direct,1185732,07-11-2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,200,10000,4000,0.4,In-store
5213384,Sports Direct,1185732,07-11-2021,Northeast,Rhode Island,Providence,Men's Apparel,60,175,10500,3150,0.3,In-store
8644844,Sports Direct,1185732,07-11-2021,Northeast,Rhode Island,Providence,Women's Apparel,65,275,17875,7150,0.4,In-store
5057972,Sports Direct,1185732,06-12-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,60,500,30000,10500,0.35,In-store
3247260,Sports Direct,1185732,06-12-2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,300,15000,5250,0.35,In-store
6121481,Sports Direct,1185732,06-12-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,50,275,13750,5500,0.4,In-store
6942298,Sports Direct,1185732,06-12-2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,225,11250,4500,0.4,In-store
7289631,Sports Direct,1185732,06-12-2021,Northeast,Rhode Island,Providence,Men's Apparel,60,225,13500,4050,0.3,In-store
5433342,Sports Direct,1185732,06-12-2021,Northeast,Rhode Island,Providence,Women's Apparel,65,325,21125,8450,0.4,In-store
2422213,Sports Direct,1185732,17-01-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,40,450,18000,5400,0.3,In-store
2995228,Sports Direct,1185732,17-01-2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,250,10000,3000,0.3,In-store
5522235,Sports Direct,1185732,17-01-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,30,250,7500,1875,0.25,In-store
3525844,Sports Direct,1185732,17-01-2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,35,100,3500,875,0.25,In-store
2212925,Sports Direct,1185732,17-01-2021,Northeast,Rhode Island,Providence,Men's Apparel,50,150,7500,1875,0.25,In-store
2999439,Sports Direct,1185732,17-01-2021,Northeast,Rhode Island,Providence,Women's Apparel,40,250,10000,3000,0.3,In-store
5356733,Sports Direct,1185732,15-02-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,40,500,20000,6000,0.3,In-store
8510533,Sports Direct,1185732,15-02-2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,150,6000,1800,0.3,In-store
8359814,Sports Direct,1185732,15-02-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,30,200,6000,1500,0.25,In-store
8855368,Sports Direct,1185732,15-02-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35,250,8750,2187.5,0.25,In-store
6190663,Sports Direct,1185732,15-02-2021,Northeast,Massachusetts,Boston,Men's Apparel,50,150,7500,1875,0.25,In-store
6437248,Sports Direct,1185732,15-02-2021,Northeast,Massachusetts,Boston,Women's Apparel,40,250,10000,3000,0.3,In-store
4025179,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,40,470,18800,5640,0.3,In-store
1159695,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,175,7000,2100,0.3,In-store
1439767,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30,200,6000,1500,0.25,In-store
9454276,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35,300,10500,2625,0.25,In-store
2037992,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men's Apparel,50,100,5000,1250,0.25,In-store
1796588,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Women's Apparel,40,200,8000,2400,0.3,In-store
4655530,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,40,450,18000,5400,0.3,In-store
1650311,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,150,6000,1800,0.3,In-store
6242359,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30,150,4500,1125,0.25,In-store
6098853,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35,125,4375,1093.75,0.25,In-store
8170516,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Men's Apparel,50,125,6250,1562.5,0.25,In-store
6263239,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Women's Apparel,40,275,11000,3300,0.3,In-store
8469189,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,55,495,27225,8167.5,0.3,In-store
7703263,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,200,10000,3000,0.3,In-store
5464496,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45,225,10125,2531.25,0.25,In-store
5153831,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,175,7875,1968.75,0.25,In-store
2193820,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men's Apparel,55,200,11000,2750,0.25,In-store
4151733,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Women's Apparel,60,325,19500,5850,0.3,In-store
7329075,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,55,575,31625,9487.5,0.3,In-store
9689506,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,325,16250,4875,0.3,In-store
6030664,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45,250,11250,2812.5,0.25,In-store
1940561,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,225,10125,2531.25,0.25,In-store
6433397,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Men's Apparel,55,225,12375,3093.75,0.25,In-store
5516671,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women's Apparel,60,375,22500,6750,0.3,In-store
5228586,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,55,600,33000,9900,0.3,In-store
6447471,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,350,17500,5250,0.3,In-store
1876102,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45,275,12375,3093.75,0.25,In-store
7278886,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,225,10125,2531.25,0.25,In-store
2283460,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Men's Apparel,55,250,13750,3437.5,0.25,In-store
1663654,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Women's Apparel,60,425,25500,7650,0.3,In-store
8296981,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,55,575,31625,9487.5,0.3,In-store
2933577,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,350,17500,5250,0.3,In-store
7522752,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45,275,12375,3093.75,0.25,In-store
2495831,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,175,7875,1968.75,0.25,In-store
2484263,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Men's Apparel,55,150,8250,2062.5,0.25,In-store
8709931,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Women's Apparel,60,325,19500,5850,0.3,In-store
7193362,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,55,450,24750,7425,0.3,In-store
3138163,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50,250,12500,3750,0.3,In-store
7744579,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,45,150,6750,1687.5,0.25,In-store
9562756,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45,125,5625,1406.25,0.25,In-store
1797784,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men's Apparel,55,125,6875,1718.75,0.25,In-store
8684815,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Women's Apparel,60,225,13500,4050,0.3,In-store
2193595,Sports Direct,1185732,15-10-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,60,400,24000,7200,0.3,In-store
9300042,Sports Direct,1185732,15-10-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,225,12375,3712.5,0.3,In-store
6679426,Sports Direct,1185732,15-10-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,55,125,6875,1718.75,0.25,In-store
1065835,Sports Direct,1185732,15-10-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,100,5500,1375,0.25,In-store
9210628,Sports Direct,1185732,15-10-2021,Northeast,Massachusetts,Boston,Men's Apparel,65,100,6500,1625,0.25,In-store
4005959,Amazon,1185732,15-10-2021,Northeast,Massachusetts,Boston,Women's Apparel,70,225,15750,4725,0.3,In-store
1813401,Amazon,1185732,14-11-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,65,375,24375,7312.5,0.3,In-store
9794599,Amazon,1185732,14-11-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,300,16500,4950,0.3,In-store
5269779,Amazon,1185732,14-11-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,55,295,16225,4056.25,0.25,In-store
1983419,Amazon,1185732,14-11-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,275,15125,3781.25,0.25,In-store
5399972,Amazon,1185732,14-11-2021,Northeast,Massachusetts,Boston,Men's Apparel,65,250,16250,4062.5,0.25,In-store
7718195,Amazon,1185732,14-11-2021,Northeast,Massachusetts,Boston,Women's Apparel,70,350,24500,7350,0.3,In-store
8052245,Amazon,1185732,13-12-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,65,575,37375,11212.5,0.3,In-store
8843083,Amazon,1185732,13-12-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,375,20625,6187.5,0.3,In-store
5235156,Amazon,1185732,13-12-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,55,350,19250,4812.5,0.25,In-store
1551054,Amazon,1185732,13-12-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,300,16500,4125,0.25,In-store
8504945,Amazon,1185732,13-12-2021,Northeast,Massachusetts,Boston,Men's Apparel,65,300,19500,4875,0.25,In-store
3767296,Amazon,1185732,13-12-2021,Northeast,Massachusetts,Boston,Women's Apparel,70,400,28000,8400,0.3,In-store
9493262,Amazon,1185732,14-01-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,45,525,23625,10631.25,0.45,In-store
4967304,Amazon,1185732,14-01-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,325,14625,6581.25,0.45,In-store
6866548,Amazon,1185732,14-01-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,35,325,11375,3981.25,0.35,In-store
6482333,Amazon,1185732,14-01-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40,175,7000,2450,0.35,In-store
7858439,Amazon,1185732,14-01-2021,Northeast,Massachusetts,Boston,Men's Apparel,55,225,12375,4331.25,0.35,In-store
7117861,Amazon,1185732,14-01-2021,Northeast,Massachusetts,Boston,Women's Apparel,45,325,14625,5850,0.4,In-store
5604052,Amazon,1185732,12-02-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,45,575,25875,11643.75,0.45,In-store
5896225,Amazon,1185732,12-02-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,225,10125,4556.25,0.45,In-store
8138101,Amazon,1185732,12-02-2021,Northeast,Massachusetts,Boston,Women's Street Footwear,35,275,9625,3368.75,0.35,In-store
9300904,Amazon,1185732,12-02-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,150,6000,2100,0.35,In-store
8375490,Amazon,1185732,12-02-2021,Northeast,Vermont,Burlington,Men's Apparel,55,225,12375,4331.25,0.35,In-store
6714550,Amazon,1185732,12-02-2021,Northeast,Vermont,Burlington,Women's Apparel,45,325,14625,5850,0.4,In-store
8904348,Amazon,1185732,10-03-2021,Northeast,Vermont,Burlington,Men's Street Footwear,45,545,24525,11036.25,0.45,In-store
9425621,Amazon,1185732,10-03-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,45,250,11250,5062.5,0.45,In-store
4584801,Amazon,1185732,10-03-2021,Northeast,Vermont,Burlington,Women's Street Footwear,35,275,9625,3368.75,0.35,In-store
7419578,Amazon,1185732,10-03-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,125,5000,1750,0.35,In-store
1940672,Amazon,1185732,10-03-2021,Northeast,Vermont,Burlington,Men's Apparel,55,175,9625,3368.75,0.35,In-store
6032143,Amazon,1185732,10-03-2021,Northeast,Vermont,Burlington,Women's Apparel,45,275,12375,4950,0.4,In-store
3936790,Amazon,1185732,11-04-2021,Northeast,Vermont,Burlington,Men's Street Footwear,45,525,23625,10631.25,0.45,In-store
8183853,Amazon,1185732,11-04-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,45,225,10125,4556.25,0.45,In-store
1681350,Amazon,1185732,11-04-2021,Northeast,Vermont,Burlington,Women's Street Footwear,35,225,7875,2756.25,0.35,In-store
1117978,Amazon,1185732,11-04-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,150,6000,2100,0.35,In-store
2056381,Amazon,1185732,11-04-2021,Northeast,Vermont,Burlington,Men's Apparel,55,150,8250,2887.5,0.35,In-store
9585222,Amazon,1185732,11-04-2021,Northeast,Vermont,Burlington,Women's Apparel,45,300,13500,5400,0.4,In-store
9847598,Amazon,1185732,10-05-2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,570,34200,15390,0.45,In-store
6950339,Amazon,1185732,10-05-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,275,15125,6806.25,0.45,In-store
4272124,Amazon,1185732,10-05-2021,Northeast,Vermont,Burlington,Women's Street Footwear,50,300,15000,5250,0.35,In-store
3909644,Amazon,1185732,10-05-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,250,12500,4375,0.35,In-store
7681154,Amazon,1185732,10-05-2021,Northeast,Vermont,Burlington,Men's Apparel,60,275,16500,5775,0.35,In-store
3632493,Amazon,1185732,10-05-2021,Northeast,Vermont,Burlington,Women's Apparel,65,400,26000,10400,0.4,In-store
4304744,Amazon,1185732,12-06-2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,650,39000,17550,0.45,In-store
6985821,Amazon,1185732,12-06-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,400,22000,9900,0.45,In-store
2279959,Amazon,1185732,12-06-2021,Northeast,Vermont,Burlington,Women's Street Footwear,50,325,16250,5687.5,0.35,In-store
4947269,Amazon,1185732,12-06-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,300,15000,5250,0.35,In-store
9314953,Amazon,1185732,12-06-2021,Northeast,Vermont,Burlington,Men's Apparel,60,300,18000,6300,0.35,In-store
4435445,Amazon,1185732,12-06-2021,Northeast,Vermont,Burlington,Women's Apparel,65,450,29250,11700,0.4,In-store
8568168,Amazon,1185732,10-07-2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,675,40500,18225,0.45,In-store
8040790,Amazon,1185732,10-07-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,425,23375,10518.75,0.45,In-store
3594024,Amazon,1185732,10-07-2021,Northeast,Vermont,Burlington,Women's Street Footwear,50,350,17500,6125,0.35,In-store
3251293,Amazon,1185732,10-07-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,300,15000,5250,0.35,In-store
1111613,Amazon,1185732,10-07-2021,Northeast,Vermont,Burlington,Men's Apparel,60,325,19500,6825,0.35,In-store
7893561,Amazon,1185732,10-07-2021,Northeast,Vermont,Burlington,Women's Apparel,65,500,32500,13000,0.4,In-store
5468135,Amazon,1185732,11-08-2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,650,39000,17550,0.45,In-store
2483432,Amazon,1185732,11-08-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,425,23375,10518.75,0.45,In-store
8505924,Amazon,1185732,11-08-2021,Northeast,Vermont,Burlington,Women's Street Footwear,50,350,17500,6125,0.35,In-store
7247963,Amazon,1185732,11-08-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,250,12500,4375,0.35,In-store
8735915,Amazon,1185732,11-08-2021,Northeast,Vermont,Burlington,Men's Apparel,60,225,13500,4725,0.35,In-store
8644014,Amazon,1185732,11-08-2021,Northeast,Vermont,Burlington,Women's Apparel,65,400,26000,10400,0.4,In-store
1126090,Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,525,31500,14175,0.45,In-store
2790021,Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,325,17875,8043.75,0.45,In-store
5609356,Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Women's Street Footwear,50,225,11250,3937.5,0.35,In-store
1805445,Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,50,200,10000,3500,0.35,In-store
8392465,Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Men's Apparel,60,200,12000,4200,0.35,In-store
8838249,Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Women's Apparel,65,300,19500,7800,0.4,In-store
8683264,Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Men's Street Footwear,65,475,30875,13893.75,0.45,In-store
5798830,Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,300,18000,8100,0.45,In-store
1926995,Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Women's Street Footwear,60,200,12000,4200,0.35,In-store
5965418,Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,175,10500,3675,0.35,In-store
9830725,Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Men's Apparel,70,175,12250,4287.5,0.35,In-store
6579640,West Gear,1185732,12-10-2021,Northeast,Vermont,Burlington,Women's Apparel,75,300,22500,9000,0.4,In-store
5431423,West Gear,1185732,11-11-2021,Northeast,Vermont,Burlington,Men's Street Footwear,70,450,31500,14175,0.45,In-store
3007918,West Gear,1185732,11-11-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,325,19500,8775,0.45,In-store
4606342,West Gear,1185732,11-11-2021,Northeast,Vermont,Burlington,Women's Street Footwear,60,320,19200,6720,0.35,In-store
1384235,Amazon,1185732,11-11-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,300,18000,6300,0.35,In-store
3763752,Amazon,1185732,11-11-2021,Northeast,Vermont,Burlington,Men's Apparel,70,275,19250,6737.5,0.35,In-store
2341571,Amazon,1185732,11-11-2021,Northeast,Vermont,Burlington,Women's Apparel,75,375,28125,11250,0.4,In-store
7323307,Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Men's Street Footwear,70,600,42000,18900,0.45,In-store
2480082,Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,400,24000,10800,0.45,In-store
2449058,Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Street Footwear,60,375,22500,7875,0.35,In-store
8456070,Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,325,19500,6825,0.35,In-store
2469592,Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Men's Apparel,70,325,22750,7962.5,0.35,In-store
5394298,Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Apparel,75,425,31875,12750,0.4,In-store
8013923,Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Men's Street Footwear,50,525,26250,10500,0.4,In-store
1655471,Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,50,325,16250,6500,0.4,In-store
5179578,Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Women's Street Footwear,40,325,13000,3900,0.3,In-store
8967359,Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,45,175,7875,2362.5,0.3,In-store
6612536,Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Men's Apparel,60,225,13500,4050,0.3,In-store
9001003,Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Women's Apparel,50,325,16250,5687.5,0.35,In-store
8914968,Amazon,1185732,19-02-2021,Northeast,Vermont,Burlington,Men's Street Footwear,50,600,30000,12000,0.4,In-store
6063142,Amazon,1185732,19-02-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,50,250,12500,5000,0.4,In-store
6928932,Amazon,1185732,19-02-2021,Northeast,Vermont,Burlington,Women's Street Footwear,40,300,12000,3600,0.3,In-store
6384366,Amazon,1185732,19-02-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,200,9000,2700,0.3,In-store
5265635,Amazon,1185732,19-02-2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,275,16500,4950,0.3,In-store
2799809,Amazon,1185732,19-02-2021,Northeast,New Hampshire,Manchester,Women's Apparel,50,375,18750,6562.5,0.35,In-store
1496815,Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,570,28500,11400,0.4,In-store
5990386,Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,275,13750,5500,0.4,In-store
6209485,Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,300,12000,3600,0.3,In-store
2589331,Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,150,6750,2025,0.3,In-store
3356781,Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,200,12000,3600,0.3,In-store
3546969,Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Women's Apparel,50,300,15000,5250,0.35,In-store
9639748,Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,550,27500,11000,0.4,In-store
7473515,Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,250,12500,5000,0.4,In-store
6632622,Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,250,10000,3000,0.3,In-store
2672100,Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,175,7875,2362.5,0.3,In-store
9132399,Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,175,10500,3150,0.3,In-store
3584806,Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Women's Apparel,50,325,16250,5687.5,0.35,In-store
3143327,Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,595,38675,15470,0.4,In-store
8689547,Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,300,18000,7200,0.4,In-store
7584612,Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,325,17875,5362.5,0.3,In-store
5035116,Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,15125,4537.5,0.3,In-store
8020957,Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,300,19500,5850,0.3,In-store
8249869,Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,29750,10412.5,0.35,In-store
9083753,Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,43875,17550,0.4,In-store
7554611,Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,425,25500,10200,0.4,In-store
9023359,Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,350,19250,5775,0.3,In-store
8503447,Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,17875,5362.5,0.3,In-store
3291063,Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,325,21125,6337.5,0.3,In-store
1362264,Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Apparel,70,475,33250,11637.5,0.35,In-store
7501536,Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,700,45500,18200,0.4,In-store
8875263,Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,450,27000,10800,0.4,Outlet
7055591,Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,20625,6187.5,0.3,Outlet
8355797,Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,17875,5362.5,0.3,Outlet
6748671,Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,350,22750,6825,0.3,Outlet
6160887,Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Apparel,70,525,36750,12862.5,0.35,Outlet
6019489,Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,43875,17550,0.4,Outlet
5485122,Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,450,27000,10800,0.4,Outlet
2290465,Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,20625,6187.5,0.3,Outlet
6705289,Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,15125,4537.5,0.3,Outlet
9462091,Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,250,16250,4875,0.3,Outlet
1244085,Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,29750,10412.5,0.35,Outlet
6710037,Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,550,35750,14300,0.4,Outlet
3506250,Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,350,21000,8400,0.4,Outlet
